,Title,Price,Original_Price,Discount,Link,Rating,Brand,Category,Price_Tier
760,WELLAGE Real Hyaluronic 100 Cream 50mL Double Pack,30.54,46.0,34.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230117261,4.6,WELLAGE,Serum,Mid
761,WELLAGE Real Hyaluronic 100 Cream 50mL,22.4,28.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230117263,4.6,WELLAGE,Serum,Mid
762,Beyond Angel Aqua Moisture Cream Trio Set,33.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230117401,4.7,Beyond,Cream,Mid
763,[1+1/OY Exclusive] 9wishes Vegan Hydra Ampule Soothing Cream 50mL Double Pack,23.1,33.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230217628,4.6,[1+1/OY,Cream,Mid
764,CAREZONE A-Cure Blemish Calming Cream 75mL 1+1 Special Set,17.87,32.0,44.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230217634,4.0,CAREZONE,Spot Treatment,Budget
765,[Acorn Cream] SKINFOOD Acorn Pore Peptide Cream 70mL,37.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230317836,4.0,[Acorn,Toner,Mid
766,MILD LAB Blue Centella Derma Repair Cream 50mL,28.0,35.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230317978,4.7,MILD,Cream,Mid
767,MILD LAB Centellascar Ointment 30g,31.5,42.0,25.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230317979,4.6,MILD,Ointment,Mid
768,bewants Cica Collagen Lifting Cream 50mL,44.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230317983,4.8,bewants,Serum,Premium
769,"FATION Nosca9 Trouble Cream 45mL Special Set (+Cream 5mL, Serum 15mL)",37.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230418187,4.7,FATION,Serum,Mid
770,AESTURA THERACNE365 Soothing Active Moisturizer 60mL,37.32,44.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230418230,4.8,AESTURA,Spot Treatment,Mid
771,AXIS-Y Heartleaf My-Type Calming Cream 60mL,14.5,20.0,28.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230518635,4.7,AXIS-Y,Cream,Budget
772,DERMAFIRM Soothing Repair Cream R4 50mL + 50mL Special Set,46.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230518658,4.5,DERMAFIRM,Cream,Premium
773,BADSKIN Collagen Bomb Hydrating Cream 100mL,25.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230518696,5.0,BADSKIN,Cream,Mid
774,BRINGGREEN Tea Tree Cica Soothing Cream+ 100mL_NEW,22.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230518702,4.7,BRINGGREEN,Cream,Mid
775,huecalm Kintsugi Firming Cream 70g,42.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230518743,4.7,huecalm,Serum,Premium
776,Isntree Hyaluronic Acid Aqua Gel Cream 100mL,15.48,24.0,36.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230518829,4.8,Isntree,Serum,Budget
777,The Ordinary Natural Moisturizing Factors + Beta Glucan 100mL,22.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230618888,4.7,The,Cream,Mid
778,SUM37 Water-full Marine Relief Gel Cream 50mL,85.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230618915,4.7,SUM37,Cream,Luxury
779,ISOI Blemish Care Up Cream 35mL,35.2,44.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230618918,4.7,ISOI,Spot Treatment,Mid
780,REJURAN Biome Healer Youth Formula Cream 50mL,43.77,55.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230619172,,REJURAN,Cream,Premium
781,nots Centellascar Ointment #Ylang-Ylang Double Pack (15g + 15g),47.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230619212,4.9,nots,Set,Premium
782,PHYSIOGEL DMT Hydro Gel Cream 70mL,27.88,35.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230619214,5.0,PHYSIOGEL,Cream,Mid
783,ROUND LAB Soybean Panthenol Cream 80mL (+Soybean Panthenol Cream 20mL),30.86,41.0,25.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230719518,4.8,ROUND,Cream,Mid
784,BLIVU Collagen Bouncing Firming Cream 80mL,42.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230719538,4.6,BLIVU,Serum,Premium
785,INNISFREE Retinol Cica Barrier Defense Cream 50mL,28.08,39.0,28.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230719562,4.7,INNISFREE,Sunscreen,Mid
786,PHYSIOGEL DMT Hydro Gel Cream 70mL + 30mL Special Set,27.88,35.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230719570,4.6,PHYSIOGEL,Cream,Mid
787,MOLVANY Artichoke Calming Care Soothing Cream 100mL,23.58,32.0,26.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230719746,4.8,MOLVANY,Cream,Mid
788,BIOHEAL BOH Panthecell Repair Cica Cream 50mL,26.36,37.0,29.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230719747,4.5,BIOHEAL,Cream,Mid
789,easydew Barrier Repair Cream 105mL,52.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230819792,4.9,easydew,Cream,Premium
790,AESTURA Regederm 365 Intensive Lifting Capsule Cream 50mL,50.07,59.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230820104,4.8,AESTURA,Serum,Premium
791,HANYUL Red Rice Moisture Firming Cream 55mL,39.9,57.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230820114,4.9,HANYUL,Serum,Mid
792,medicube Super Cica Cream 50mL,31.17,39.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230820126,4.8,medicube,Cream,Mid
793,medicube Red Cream 2.0 50mL,45.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230820131,4.7,medicube,Cream,Premium
794,HANYUL Pure Artemisia Watery Claming Cream 55mL Special Set,33.34,44.0,24.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230920416,5.0,HANYUL,Cream,Mid
795,DEMAR3 Signature Silt Vale Creme 2.7 50mL,48.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231020675,4.7,DEMAR3,Cream,Premium
796,DEMAR3 Etsere Melacare Creme 65mL,54.35,68.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231020676,4.8,DEMAR3,Cream,Premium
797,ROVECTIN Cica Care Blemish Clearing Cream 50mL (+40mL Refill),34.3,49.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231020685,4.9,ROVECTIN,Spot Treatment,Mid
798,O HUI Miracle Moisture Ceramide Boosting Cream 50mL,63.0,70.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231020706,5.0,O,Cream,Luxury
799,INNISFREE Collagen Green Tea Ceramide Bounce Cream 50mL Special Set (+Cream 15mL),31.68,44.0,28.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231020709,4.7,INNISFREE,Cream,Mid
800,SNP Gold Collagen Expert Cream 50mL,37.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231020860,5.0,SNP,Cream,Mid
801,The Harnay Cicaide Cream 100mL+30mL Special Set,27.2,34.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231020865,4.3,The,Cream,Mid
802,ROVECTIN Aqua Hyaluronic Soothing Cream 60ml,33.6,42.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231020870,4.6,ROVECTIN,Serum,Mid
803,Mamonde Pore Shrinker Bakuchiol Cream 60mL,33.0,44.0,25.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231120872,4.6,Mamonde,Toner,Mid
804,MEDI-PEEL Hyaluron Layer Mooltox Cream 50g Double Set,33.6,42.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231120876,4.3,MEDI-PEEL,Cream,Mid
805,MOLVANY Volume Increasing Protein Cream 100mL,42.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231120879,4.6,MOLVANY,Cream,Premium
806,AboutMe Soop Calming Aqua Cream 80mL Special Set (+10mL),35.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231121145,4.7,AboutMe,Cream,Mid
807,Torriden Cellmazing Firming Cream 60mL,24.5,35.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231121153,4.6,Torriden,Serum,Mid
808,Dr. Melaxin BP Pore Barrier Cream 50g,37.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231221469,4.9,Dr.,Toner,Mid
809,Dr. Melaxin Aqua Ion Plasma Hydrating Gel Cream 50mL,37.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231221472,4.7,Dr.,Cream,Mid
810,LANEIGE Water Bank Blue Hyaluronic Intensive Cream 45mL,34.2,46.0,26.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA231221516,4.7,LANEIGE,Serum,Mid
811,Centellian24 Madeca Cream Time Reverse 50mL,17.36,44.0,61.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121561,4.8,Centellian24,Cream,Budget
812,IASO Progressive Age Care Emulsion,67.2,84.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210000030,,IASO,Cream,Luxury
813,PHYSIOGEL DMT Facial Lotion 200ml,44.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210000203,4.8,PHYSIOGEL,Lotion,Premium
814,COSRX Oil Free Ultra Moisturizing Lotion 100 mL,25.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210000523,4.8,COSRX,Cream,Mid
815,Cell Fusion C TRE.AC Moisture Gel Oint 100ml,19.2,33.0,42.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210001045,4.5,Cell,Cream,Budget
816,DR.IASO Complete Moisturizer EX 140ml,20.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210001083,,DR.IASO,Moisturizer,Budget
817,Scinic The Simple Daily Lotion 145ml,21.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210001419,4.6,Scinic,Lotion,Mid
818,PHYSIOGEL Red Soothing AI Lotion 200mL,44.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210002007,4.9,PHYSIOGEL,Lotion,Premium
819,LANEIGE HOMME Blue Energy Essence In Lotion EX 125ml,25.9,37.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210003521,4.9,LANEIGE,Essence,Mid
820,Hadalabo Gokujyun Milk 140ml,20.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210003767,4.5,Hadalabo,Lotion,Budget
821,ROUND LAB 1025 Dokdo Lotion 200ml + 50ml Special Set,21.48,24.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210003863,4.8,ROUND,Lotion,Mid
822,Hadalabo Gokujyun Premium Milk 140ml,16.8,24.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210003968,4.8,Hadalabo,Lotion,Budget
823,The Ordinary Vitamin C Suspension 23% + HA Spheres 2% 30ml,14.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210004306,4.1,The,Vitamin serum,Budget
824,The Ordinary Granactive Retinoid 2% Emulsion 30ml,21.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210004584,4.7,The,Serum,Mid
825,COSRX AC Collection Lightweight Soothing Moisturizer 80ml,19.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210510405,4.5,COSRX,Moisturizer,Budget
826,AHC Only for Men Lotion 150mL,29.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210510446,4.4,AHC,Lotion,Mid
827,Ma:nyo Bifida Biome Ampoule Lotion 300ml,29.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210610726,4.4,Ma:nyo,Ampoule,Mid
828,ACWELL Real Aqua Balancing Lotion 140mL,29.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA210911790,4.5,ACWELL,Toner,Mid
829,ROUND LAB FOR MEN BIRCH JUICE MOISTURIZING LOTION 200ML,21.62,29.0,25.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220313901,4.6,ROUND,Cream,Mid
830,PHYSIOGEL Daily Moisture Therapy for Men Fluid 100mL,32.8,41.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA220715334,,PHYSIOGEL,Cream,Mid
831,ilso Daily Moisture Softening Lotion 150mL,31.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA221116686,4.7,ilso,Cream,Mid
832,Centellian24 Madeca Daily Repair Essence Lotion 100mL,35.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230117416,4.7,Centellian24,Essence,Mid
833,innisfree Green Tea Hyaluronic Lotion 170mL,17.28,24.0,28.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230418155,4.6,innisfree,Serum,Budget
834,CAREZONE A-Cure Clarifying Emulsion 200mL,15.5,28.0,45.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230418223,4.3,CAREZONE,Cream,Budget
835,HANYUL Pure Artemisia Watery Calming Fluid 125mL,29.6,37.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230418307,4.7,HANYUL,Toner,Mid
836,LACVERT Homme Re:charge Cica Emulsion 180mL,18.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230518662,4.9,LACVERT,Emulsion,Budget
837,ROUND LAB Pine Calming Cica Lotion 250ml,25.44,30.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230518666,4.7,ROUND,Lotion,Mid
838,HANYUL Red Rice Moisture Firming Emulsion 125mL,42.44,50.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230820115,5.0,HANYUL,Serum,Premium
839,SKINFOOD Black Sugar Perfect Emulsion 2X For Men 180mL,18.2,26.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA230920535,,SKINFOOD,Emulsion,Budget
840,Dr.G Dermoisture Barrier. D Lotion 300mL Special Set (+Multi Balm 1g),28.7,41.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121549,4.8,Dr.G,Cream,Mid
841,ROUND LAB For Men Pine Calming Cica Lotion 200mL,22.2,30.0,26.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121763,4.9,ROUND,Lotion,Mid
842,Real Barrier Extreme Lotion 150mL Special Set (+50mL),35.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240121768,4.4,Real,Cream,Mid
843,FLASKIN Soymilk Relief Protein Lotion 150mL,25.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240122020,4.4,FLASKIN,Lotion,Mid
844,MONSIEURJ Retinology Daily Repair Lotion 145mL,28.26,33.0,14.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240222229,,MONSIEURJ,Lotion,Mid
845,DASHU Boy Blue Sedum Lotion 150ml Special Set (+Water Cream 50ml),17.37,27.0,36.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240422994,4.3,DASHU,Cream,Budget
846,BEYOND Angel Aqua Moisture Barrier Lotion 200ml,27.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240423021,,BEYOND,Cream,Mid
847,AHC Colla-Juvenation Lift 4 Treatment Emulsion 100ml,34.4,43.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240423269,5.0,AHC,Emulsion,Mid
848,PHYSIOGEL Cica Balance For Men Calming Fluid 100ml,34.61,44.0,21.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240523506,4.7,PHYSIOGEL,Toner,Mid
849,Medytox NEURADERM Neuro Lacto Moisturizer 80ml,39.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240624239,,Medytox,Moisturizer,Mid
850,Foellie Homme Real Cica Lotion 145ml,20.65,23.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240724645,,Foellie,Lotion,Mid
851,Ideal for Men Perfect Firming Lotion 150ml,21.92,29.0,24.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240724770,4.5,Ideal,Serum,Mid
852,THE FACE SHOP The Black Bomb Emulsion 130ml,31.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240825043,,THE,Emulsion,Mid
853,THE FACE SHOP The Gentle For Men Anti-aging Emulsion 135ml,27.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240825048,,THE,Emulsion,Mid
854,ZEROID Soothing Lotion 160ml,31.5,35.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240825370,4.0,ZEROID,Lotion,Mid
855,Unstraum The Origin Lotion 150ml,23.8,28.0,15.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240925602,4.3,Unstraum,Lotion,Mid
856,LBB All Day Care In Lotion 50ml,71.1,79.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026019,,LBB,Cream,Luxury
857,OBge Pore Zero Oil Control Lotion 70ml,20.89,27.0,23.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026061,4.5,OBge,Toner,Mid
858,Dermarine D'LEXO PDRN Solution Activating Emulsion 200ml,64.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241026313,5.0,Dermarine,Serum,Luxury
859,YUNJAC Calming & Comforting Emulsion 125ml,44.72,52.0,14.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241126666,4.3,YUNJAC,Emulsion,Premium
860,groundplan Gel Moisture 110ml,48.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241227039,,groundplan,Cream,Premium
861,Mamonde Probiotics Ceramide Emulsion 150ml,22.35,31.0,28.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241227362,,Mamonde,Serum,Mid
862,PHYSIOGEL Red Soothing AI Lotion 200ml Set (+Sunscreen 10ml),30.5,44.0,31.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA241227382,5.0,PHYSIOGEL,Sunscreen,Mid
863,THE WHOO Gong Jin Hyang Firming Emulsion 110ml,80.1,89.0,10.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA250127755,,THE,Serum,Luxury
864,Dermatory Salicinic Pore Trouble Melting Pad 30P,19.6,28.0,30.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240825283,,Dermatory,Toner,Budget
865,papa recipe Blemish Enzyme Powder Cleanser Pouch (1.2g*12 Sticks),13.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240825382,5.0,papa,Spot Treatment,Budget
866,papa recipe Eggplant Clearing Enzyme Powder Cleanser Pouch (1.2g*12 Sticks),13.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240825383,5.0,papa,Face Powder,Budget
867,papa recipe Tea Tree Control Enzyme Powder Cleanser Pouch (1.2g*12 Sticks),13.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240825384,5.0,papa,Face Powder,Budget
868,Dewytree Hi Amino All Powder Wash 50g,22.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240925777,5.0,Dewytree,Face Powder,Mid
869,Anua Heartleaf LHA Moisture Peelig Gel 120ml,16.0,28.0,0.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240925794,4.6,Anua,Cream,Budget
870,Whipped Lavocado Vegan Pack Scrub 210g,27.88,35.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240925827,5.0,Whipped,Exfoliator,Mid
871,Whipped Mugtree Vegan Pack Scrub 210g,27.88,35.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240925828,4.0,Whipped,Exfoliator,Mid
872,Whipped Muhwabutter Vegan Pack Scrub 210g,27.88,35.0,20.0,https://global.oliveyoung.comhttps://global.oliveyoung.com/product/detail?prdtNo=GA240925829,,Whipped,Exfoliator,Mid
